TREE_ID;CIVIC_NUMBER;STD_STREET;GENUS_NAME;SPECIES_NAME;CULTIVAR_NAME;COMMON_NAME;ON_STREET_BLOCK;ON_STREET;NEIGHBOURHOOD_NAME;STREET_SIDE_NAME;HEIGHT_RANGE_ID;HEIGHT_RANGE;DIAMETER;DATE_PLANTED;Geom;geo_point_2d
83065;7811;HEATHER ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7800;HEATHER ST;MARPOLE;ODD;1;10-20;6.0;;"{""coordinates"": [-123.12407199994612, 49.214538998750605], ""type"": ""Point""}";49.214538998750605, -123.12407199994612
83071;7856;HEATHER ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7800;HEATHER ST;MARPOLE;EVEN;3;30-40;11.5;;"{""coordinates"": [-123.12393200063232, 49.213838999303206], ""type"": ""Point""}";49.213838999303206, -123.12393200063232
83073;7867;HEATHER ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7800;HEATHER ST;MARPOLE;ODD;2;20-30;18.0;;"{""coordinates"": [-123.1240830001185, 49.21405799920671], ""type"": ""Point""}";49.21405799920671, -123.1240830001185
83091;7944;HEATHER ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7900;HEATHER ST;MARPOLE;EVEN;2;20-30;26.0;;"{""coordinates"": [-123.12395300019081, 49.21309199928806], ""type"": ""Point""}";49.21309199928806, -123.12395300019081
83247;4630;BALDWIN ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;2300;BROCK ST;KENSINGTON-CEDAR COTTAGE;EVEN;1;10-20;3.0;2011-03-10;"{""coordinates"": [-123.05771800033476, 49.243935998768215], ""type"": ""Point""}";49.243935998768215, -123.05771800033476
83422;3803;W 19TH AV;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;3400;HIGHBURY ST;DUNBAR-SOUTHLANDS;ODD;4;40-50;12.0;;"{""coordinates"": [-123.18811000057654, 49.255709999230575], ""type"": ""Point""}";49.255709999230575, -123.18811000057654
83526;5514;HOLLAND ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5500;HOLLAND ST;DUNBAR-SOUTHLANDS;EVEN;3;30-40;24.0;;"{""coordinates"": [-123.19224700024617, 49.23628299896396], ""type"": ""Point""}";49.23628299896396, -123.19224700024617
83531;5562;HOLLAND ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5500;HOLLAND ST;DUNBAR-SOUTHLANDS;EVEN;3;30-40;16.0;;"{""coordinates"": [-123.19224999997579, 49.23592999951007], ""type"": ""Point""}";49.23592999951007, -123.19224999997579
83533;5588;HOLLAND ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5500;HOLLAND ST;DUNBAR-SOUTHLANDS;EVEN;3;30-40;19.0;;"{""coordinates"": [-123.19225200019103, 49.235711998884824], ""type"": ""Point""}";49.235711998884824, -123.19225200019103
83537;5635;HOLLAND ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5600;HOLLAND ST;DUNBAR-SOUTHLANDS;ODD;3;30-40;22.0;;"{""coordinates"": [-123.1924100000689, 49.23535999887503], ""type"": ""Point""}";49.23535999887503, -123.1924100000689
83543;5687;HOLLAND ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5600;HOLLAND ST;DUNBAR-SOUTHLANDS;ODD;3;30-40;23.0;;"{""coordinates"": [-123.19240999964128, 49.234949998721355], ""type"": ""Point""}";49.234949998721355, -123.19240999964128
83547;5725;HOLLAND ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3900;W 41ST AV;DUNBAR-SOUTHLANDS;EVEN;3;30-40;14.0;;"{""coordinates"": [-123.19272999999745, 49.2347099989857], ""type"": ""Point""}";49.2347099989857, -123.19272999999745
83548;5725;HOLLAND ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3900;W 41ST AV;DUNBAR-SOUTHLANDS;EVEN;3;30-40;18.0;;"{""coordinates"": [-123.19289999968926, 49.23469999946836], ""type"": ""Point""}";49.23469999946836, -123.19289999968926
83571;5901;HOLLAND ST;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;5900;HOLLAND ST;DUNBAR-SOUTHLANDS;ODD;2;20-30;17.0;;"{""coordinates"": [-123.1924500006277, 49.233059998815726], ""type"": ""Point""}";49.233059998815726, -123.1924500006277
83579;5974;HOLLAND ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;5900;HOLLAND ST;DUNBAR-SOUTHLANDS;EVEN;2;20-30;3.0;2001-01-15;"{""coordinates"": [-123.19230999943935, 49.232379998748634], ""type"": ""Point""}";49.232379998748634, -123.19230999943935
83596;6069;HOLLAND ST;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;6000;HOLLAND ST;DUNBAR-SOUTHLANDS;ODD;2;20-30;12.0;;"{""coordinates"": [-123.19248999976122, 49.23136999892644], ""type"": ""Point""}";49.23136999892644, -123.19248999976122
83604;6098;HOLLAND ST;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;6000;HOLLAND ST;DUNBAR-SOUTHLANDS;EVEN;4;40-50;28.0;;"{""coordinates"": [-123.19234999972637, 49.230829999174695], ""type"": ""Point""}";49.230829999174695, -123.19234999972637
83729;3053;HORLEY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3000;HORLEY ST;RENFREW-COLLINGWOOD;ODD;2;20-30;21.0;1990-03-27;"{""coordinates"": [-123.04220800002143, 49.23793899930005], ""type"": ""Point""}";49.23793899930005, -123.04220800002143
83732;3060;HORLEY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3000;HORLEY ST;RENFREW-COLLINGWOOD;EVEN;3;30-40;26.0;;"{""coordinates"": [-123.04164200008135, 49.23758599923451], ""type"": ""Point""}";49.23758599923451, -123.04164200008135
83735;3090;HORLEY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3000;HORLEY ST;RENFREW-COLLINGWOOD;EVEN;3;30-40;22.0;;"{""coordinates"": [-123.04132899953113, 49.237449999187014], ""type"": ""Point""}";49.237449999187014, -123.04132899953113
83736;3090;HORLEY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3000;HORLEY ST;RENFREW-COLLINGWOOD;EVEN;3;30-40;16.0;;"{""coordinates"": [-123.04149500027827, 49.23752199878906], ""type"": ""Point""}";49.23752199878906, -123.04149500027827
84298;5134;HOY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5100;HOY ST;RENFREW-COLLINGWOOD;EVEN;3;30-40;18.0;;"{""coordinates"": [-123.0253650003565, 49.23777799893801], ""type"": ""Point""}";49.23777799893801, -123.0253650003565
84306;5207;HOY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5200;HOY ST;RENFREW-COLLINGWOOD;ODD;3;30-40;21.0;;"{""coordinates"": [-123.0261570004323, 49.237221998962646], ""type"": ""Point""}";49.237221998962646, -123.0261570004323
84307;5212;HOY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5200;HOY ST;RENFREW-COLLINGWOOD;EVEN;3;30-40;24.0;;"{""coordinates"": [-123.02598100059758, 49.237202999342436], ""type"": ""Point""}";49.237202999342436, -123.02598100059758
84308;5226;HOY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5200;HOY ST;RENFREW-COLLINGWOOD;EVEN;4;40-50;25.0;;"{""coordinates"": [-123.02609800031327, 49.237091998629694], ""type"": ""Point""}";49.237091998629694, -123.02609800031327
84311;5249;HOY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5200;HOY ST;RENFREW-COLLINGWOOD;ODD;3;30-40;23.0;;"{""coordinates"": [-123.02646600004223, 49.23693099896293], ""type"": ""Point""}";49.23693099896293, -123.02646600004223
84318;5294;HOY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5200;HOY ST;RENFREW-COLLINGWOOD;EVEN;4;40-50;17.0;;"{""coordinates"": [-123.02674400064741, 49.23649699887858], ""type"": ""Point""}";49.23649699887858, -123.02674400064741
84772;8380;HUDSON ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8300;HUDSON ST;MARPOLE;EVEN;3;30-40;32.0;;"{""coordinates"": [-123.13424900012964, 49.21008599887709], ""type"": ""Point""}";49.21008599887709, -123.13424900012964
84776;8438;HUDSON ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8400;HUDSON ST;MARPOLE;EVEN;3;30-40;38.5;;"{""coordinates"": [-123.13426000002652, 49.20977199915188], ""type"": ""Point""}";49.20977199915188, -123.13426000002652
84788;8550;HUDSON ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8500;HUDSON ST;MARPOLE;EVEN;3;30-40;36.5;;"{""coordinates"": [-123.13427900021307, 49.20908899871873], ""type"": ""Point""}";49.20908899871873, -123.13427900021307
84796;8660;HUDSON ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8600;HUDSON ST;MARPOLE;EVEN;2;20-30;24.0;;"{""coordinates"": [-123.1345299997416, 49.20771899867796], ""type"": ""Point""}";49.20771899867796, -123.1345299997416
84968;3530;INVERNESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3500;INVERNESS ST;KENSINGTON-CEDAR COTTAGE;EVEN;4;40-50;18.0;;"{""coordinates"": [-123.0797779994328, 49.25319699885154], ""type"": ""Point""}";49.25319699885154, -123.0797779994328
85064;4505;INVERNESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1100;E 29TH AV;KENSINGTON-CEDAR COTTAGE;EVEN;3;30-40;26.0;;"{""coordinates"": [-123.08057599932978, 49.24454999886772], ""type"": ""Point""}";49.24454999886772, -123.08057599932978
85236;5936;INVERNESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5900;INVERNESS ST;SUNSET;EVEN;3;30-40;18.0;;"{""coordinates"": [-123.07979500059548, 49.23057499912507], ""type"": ""Point""}";49.23057499912507, -123.07979500059548
85243;5995;INVERNESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5900;INVERNESS ST;SUNSET;ODD;2;20-30;14.0;;"{""coordinates"": [-123.07996400050277, 49.230038998818934], ""type"": ""Point""}";49.230038998818934, -123.07996400050277
85250;6036;INVERNESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6000;INVERNESS ST;SUNSET;EVEN;3;30-40;20.0;;"{""coordinates"": [-123.07983099939993, 49.22982199925772], ""type"": ""Point""}";49.22982199925772, -123.07983099939993
85256;6075;INVERNESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6000;INVERNESS ST;SUNSET;ODD;3;30-40;25.0;;"{""coordinates"": [-123.08000099970576, 49.22919199948022], ""type"": ""Point""}";49.22919199948022, -123.08000099970576
85330;1285;E 55TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7000;INVERNESS ST;SUNSET;ODD;3;30-40;25.0;;"{""coordinates"": [-123.08032700018734, 49.219810998725], ""type"": ""Point""}";49.219810998725, -123.08032700018734
85347;7183;INVERNESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7100;INVERNESS ST;SUNSET;ODD;3;30-40;32.0;;"{""coordinates"": [-123.08012999987098, 49.219134999476736], ""type"": ""Point""}";49.219134999476736, -123.08012999987098
85393;1298;E 60TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7600;INVERNESS ST;SUNSET;ODD;3;30-40;25.0;;"{""coordinates"": [-123.08018399973578, 49.21528899868045], ""type"": ""Point""}";49.21528899868045, -123.08018399973578
85394;1298;E 60TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7600;INVERNESS ST;SUNSET;ODD;3;30-40;29.0;;"{""coordinates"": [-123.08017700061936, 49.21541699918435], ""type"": ""Point""}";49.21541699918435, -123.08017700061936
85866;4507;JAMES ST;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;100;E 29TH AV;RILEY PARK;EVEN;2;20-30;19.0;;"{""coordinates"": [-123.1041089993536, 49.244467999172805], ""type"": ""Point""}";49.244467999172805, -123.1041089993536
85902;2005;FRASERVIEW DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7800;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;3;30-40;12.0;;"{""coordinates"": [-123.06594300020332, 49.212480998838046], ""type"": ""Point""}";49.212480998838046, -123.06594300020332
86034;985;JERVIS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1300;NELSON ST;WEST END;ODD;3;30-40;20.5;;"{""coordinates"": [-123.13187700039664, 49.28506399881465], ""type"": ""Point""}";49.28506399881465, -123.13187700039664
86043;1050;JERVIS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1000;JERVIS ST;WEST END;EVEN;3;30-40;17.5;;"{""coordinates"": [-123.13235100012459, 49.28444099892957], ""type"": ""Point""}";49.28444099892957, -123.13235100012459
86080;1209;JERVIS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1200;JERVIS ST;WEST END;ODD;4;40-50;20.0;;"{""coordinates"": [-123.13539899998695, 49.28256099922447], ""type"": ""Point""}";49.28256099922447, -123.13539899998695
86082;1209;JERVIS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1300;DAVIE ST;WEST END;EVEN;2;20-30;15.0;;"{""coordinates"": [-123.13513899960743, 49.282852999204884], ""type"": ""Point""}";49.282852999204884, -123.13513899960743
86083;1209;JERVIS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1300;DAVIE ST;WEST END;EVEN;2;20-30;13.5;;"{""coordinates"": [-123.13521900028421, 49.28290299885878], ""type"": ""Point""}";49.28290299885878, -123.13521900028421
86085;1209;JERVIS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1300;DAVIE ST;WEST END;EVEN;2;20-30;11.0;;"{""coordinates"": [-123.13543899990714, 49.283038999250444], ""type"": ""Point""}";49.283038999250444, -123.13543899990714
86520;4035;KAMLOOPS ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;4000;KAMLOOPS ST;RENFREW-COLLINGWOOD;ODD;2;20-30;4.25;2005-02-10;"{""coordinates"": [-123.05467099959492, 49.24823299906008], ""type"": ""Point""}";49.24823299906008, -123.05467099959492
86649;2010;KASLO ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2000;KASLO ST;HASTINGS-SUNRISE;EVEN;2;20-30;12.0;;"{""coordinates"": [-123.04692500005937, 49.26641699887928], ""type"": ""Point""}";49.26641699887928, -123.04692500005937
126595;4055;W 37TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4000;W 37TH AV;DUNBAR-SOUTHLANDS;ODD;2;20-30;6.0;1996-12-13;"{""coordinates"": [-123.19550000030914, 49.2386699988764], ""type"": ""Point""}";49.2386699988764, -123.19550000030914
126698;1004;E 11TH AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;1000;E 11TH AV;MOUNT PLEASANT;EVEN;2;20-30;18.0;1999-05-18;"{""coordinates"": [-123.08307200055452, 49.26052499911594], ""type"": ""Point""}";49.26052499911594, -123.08307200055452
126772;8338;LAUREL ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8300;LAUREL ST;MARPOLE;EVEN;3;30-40;36.0;;"{""coordinates"": [-123.12596399970066, 49.21043599883356], ""type"": ""Point""}";49.21043599883356, -123.12596399970066
127235;3995;W 20TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3900;W 20TH AV;DUNBAR-SOUTHLANDS;ODD;3;30-40;18.5;;"{""coordinates"": [-123.19337000007128, 49.25475999934471], ""type"": ""Point""}";49.25475999934471, -123.19337000007128
127260;328;W 37TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;300;W 37TH AV;RILEY PARK;EVEN;2;20-30;10.0;1997-03-06;"{""coordinates"": [-123.11212200043741, 49.236988999249256], ""type"": ""Point""}";49.236988999249256, -123.11212200043741
127289;2976;E 15TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2900;E 15TH AV;RENFREW-COLLINGWOOD;EVEN;2;20-30;29.5;;"{""coordinates"": [-123.04206600053831, 49.25624999925496], ""type"": ""Point""}";49.25624999925496, -123.04206600053831
127369;2878;W 37TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;W 37TH AV;ARBUTUS RIDGE;EVEN;1;10-20;3.0;2011-11-04;"{""coordinates"": [-123.16975000064089, 49.238459999450676], ""type"": ""Point""}";49.238459999450676, -123.16975000064089
127423;7708;ONTARIO ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;0;E 61ST AV;SUNSET;EVEN;2;20-30;12.0;;"{""coordinates"": [-123.10618900012922, 49.215021998647856], ""type"": ""Point""}";49.215021998647856, -123.10618900012922
127430;2875;GLEN DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;GLEN DRIVE;MOUNT PLEASANT;ODD;2;20-30;28.0;;"{""coordinates"": [-123.08150900067216, 49.258971998921766], ""type"": ""Point""}";49.258971998921766, -123.08150900067216
127434;4110;BLENHEIM ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;3200;W KING EDWARD AV;DUNBAR-SOUTHLANDS;MED;1;10-20;4.0;2010-12-21;"{""coordinates"": [-123.17836200025333, 49.24999799949549], ""type"": ""Point""}";49.24999799949549, -123.17836200025333
127527;5099;HIGHBURY ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;5000;HIGHBURY ST;DUNBAR-SOUTHLANDS;ODD;1;10-20;3.0;2011-11-09;"{""coordinates"": [-123.1882499997585, 49.24086999864062], ""type"": ""Point""}";49.24086999864062, -123.1882499997585
127644;2388;OLIVER CRESCENT;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2300;OLIVER CRESCENT;ARBUTUS RIDGE;EVEN;3;30-40;16.0;;"{""coordinates"": [-123.1601540003638, 49.25053499932547], ""type"": ""Point""}";49.25053499932547, -123.1601540003638
127666;3281;W KING EDWARD AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;3200;W KING EDWARD AV;DUNBAR-SOUTHLANDS;MED;1;10-20;3.4;2010-11-16;"{""coordinates"": [-123.17796999952013, 49.250029999169726], ""type"": ""Point""}";49.250029999169726, -123.17796999952013
127675;5540;CAMBIE ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;5500;CAMBIE ST;SOUTH CAMBIE;MED;1;10-20;3.0;2009-12-01;"{""coordinates"": [-123.11610999977935, 49.234978998658626], ""type"": ""Point""}";49.234978998658626, -123.11610999977935
127687;3039;W 16TH AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;3000;W 16TH AV;KITSILANO;MED;1;10-20;4.75;2011-12-13;"{""coordinates"": [-123.17300199999622, 49.25772599878352], ""type"": ""Point""}";49.25772599878352, -123.17300199999622
127783;2363;MCBAIN AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;4100;VALLEY DRIVE;ARBUTUS RIDGE;ODD;3;30-40;8.5;;"{""coordinates"": [-123.15884800062412, 49.24904699880189], ""type"": ""Point""}";49.24904699880189, -123.15884800062412
128387;2798;W 19TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3500;MACDONALD ST;ARBUTUS RIDGE;EVEN;2;20-30;12.5;1991-12-04;"{""coordinates"": [-123.16767499971407, 49.25524799902196], ""type"": ""Point""}";49.25524799902196, -123.16767499971407
129485;3855;W 41ST AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;5600;OLYMPIC ST;DUNBAR-SOUTHLANDS;EVEN;1;10-20;3.0;2012-11-27;"{""coordinates"": [-123.18957999997134, 49.235009999311295], ""type"": ""Point""}";49.235009999311295, -123.18957999997134
130387;60;W 7TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;0;W 7TH AV;MOUNT PLEASANT;EVEN;3;30-40;10.0;1992-02-11;"{""coordinates"": [-123.1064990002801, 49.26465799943424], ""type"": ""Point""}";49.26465799943424, -123.1064990002801
130739;493;E 45TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6000;ST. GEORGE ST;SUNSET;ODD;3;30-40;19.0;;"{""coordinates"": [-123.09405899950592, 49.22939699875767], ""type"": ""Point""}";49.22939699875767, -123.09405899950592
130796;2608;W 12TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;TRAFALGAR ST;KITSILANO;ODD;3;30-40;16.5;;"{""coordinates"": [-123.16486200026216, 49.26089199935859], ""type"": ""Point""}";49.26089199935859, -123.16486200026216
130807;4331;QUESNEL DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4300;QUESNEL DRIVE;ARBUTUS RIDGE;ODD;3;30-40;3.0;1992-02-25;"{""coordinates"": [-123.16948200053554, 49.24750299912725], ""type"": ""Point""}";49.24750299912725, -123.16948200053554
131279;6282;LANARK ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6200;LANARK ST;VICTORIA-FRASERVIEW;EVEN;2;20-30;18.0;;"{""coordinates"": [-123.07574999945828, 49.22740599942637], ""type"": ""Point""}";49.22740599942637, -123.07574999945828
131293;320;E 29TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;SOPHIA ST;RILEY PARK;EVEN;3;30-40;32.0;;"{""coordinates"": [-123.09858099990038, 49.244305999448926], ""type"": ""Point""}";49.244305999448926, -123.09858099990038
131386;1485;DAVIE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1400;DAVIE ST;WEST END;ODD;2;20-30;11.0;;"{""coordinates"": [-123.13715799932851, 49.28433699945379], ""type"": ""Point""}";49.28433699945379, -123.13715799932851
131396;65;W 7TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;0;W 7TH AV;MOUNT PLEASANT;ODD;2;20-30;24.5;;"{""coordinates"": [-123.10633100007921, 49.26474999879813], ""type"": ""Point""}";49.26474999879813, -123.10633100007921
131584;2534;VENABLES ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2500;VENABLES ST;HASTINGS-SUNRISE;EVEN;2;20-30;27.0;;"{""coordinates"": [-123.05372000040595, 49.2765809990523], ""type"": ""Point""}";49.2765809990523, -123.05372000040595
131589;3109;E 7TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3100;E 7TH AV;HASTINGS-SUNRISE;ODD;3;30-40;31.0;;"{""coordinates"": [-123.03862500022052, 49.26389199900074], ""type"": ""Point""}";49.26389199900074, -123.03862500022052
158125;1311;W 53RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1300;W 53RD AV;OAKRIDGE;ODD;2;20-30;5.0;;"{""coordinates"": [-123.13559999935231, 49.22259999918992], ""type"": ""Point""}";49.22259999918992, -123.13559999935231
158153;22;W 42ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;0;W 42ND AV;OAKRIDGE;EVEN;3;30-40;28.0;;"{""coordinates"": [-123.10662599942118, 49.23219999902266], ""type"": ""Point""}";49.23219999902266, -123.10662599942118
158187;1065;BUTE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1000;BUTE ST;WEST END;ODD;3;30-40;16.0;;"{""coordinates"": [-123.13140400028854, 49.28314399940979], ""type"": ""Point""}";49.28314399940979, -123.13140400028854
158357;431;PRINCESS AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;400;PRINCESS AV;STRATHCONA;ODD;2;20-30;11.5;1995-02-02;"{""coordinates"": [-123.09159799995757, 49.28038299901663], ""type"": ""Point""}";49.28038299901663, -123.09159799995757
158582;910;W 20TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;900;W 20TH AV;SOUTH CAMBIE;EVEN;3;30-40;23.0;;"{""coordinates"": [-123.12494099970408, 49.2534309993311], ""type"": ""Point""}";49.2534309993311, -123.12494099970408
158937;1520;W 32ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1500;W 32ND AV;SHAUGHNESSY;EVEN;3;30-40;28.0;;"{""coordinates"": [-123.13962699952052, 49.24341399927372], ""type"": ""Point""}";49.24341399927372, -123.13962699952052
159046;4575;W 7TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;W 7TH AV;WEST POINT GREY;ODD;3;30-40;13.0;;"{""coordinates"": [-123.21094000065308, 49.26651999945018], ""type"": ""Point""}";49.26651999945018, -123.21094000065308
159312;4588;QUEBEC ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;QUEBEC ST;RILEY PARK;EVEN;1;10-20;7.5;1995-03-13;"{""coordinates"": [-123.10255999976152, 49.24354999864016], ""type"": ""Point""}";49.24354999864016, -123.10255999976152
159493;295;W 7TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;200;W 7TH AV;MOUNT PLEASANT;ODD;3;30-40;22.0;;"{""coordinates"": [-123.11056500055872, 49.26482799893164], ""type"": ""Point""}";49.26482799893164, -123.11056500055872
159585;2183;W 57TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2100;W 57TH AV;KERRISDALE;ODD;2;20-30;7.5;;"{""coordinates"": [-123.15703599930514, 49.21963899862601], ""type"": ""Point""}";49.21963899862601, -123.15703599930514
159666;5560;SOMERSET CRESCENT;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5500;SOMERSET CRESCENT;SHAUGHNESSY;EVEN;2;20-30;8.0;;"{""coordinates"": [-123.14154800057582, 49.235556998843236], ""type"": ""Point""}";49.235556998843236, -123.14154800057582
159679;1997;W 35TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1900;W 35TH AV;SHAUGHNESSY;ODD;3;30-40;29.0;;"{""coordinates"": [-123.15130200028305, 49.24006899932943], ""type"": ""Point""}";49.24006899932943, -123.15130200028305
